student_id,yil,rol,tier,gercek,tahmin,residual,kare_hata,agirlik,agirlikli_katki,katki_pct,v42_tahmin,sub2_tahmin,proje_kalite,teknik_mulakat,cgpa,kaldigi_ders,mentor_metni
STU_001935,2025,Backend Developer,Tier 1,82.71,57.76,24.95,622.4,1.845,1148.2,0.139,54.99,61.15,57.53,52.87,2.52,0,"Öğrencim, staj ve freelance projelerle deneyim kazanarak yeteneklerini geliştirmeye çalışıyor; ancak, teknik becerilerinde ve iletişimde daha fazla gelişim bekleniyor. Kendine güveni ve takım çalışmasına yatkınlığı, gelecekte Backend Developer olarak yer edinmesine yardımcı olabilir."
STU_004761,2023,Backend Developer,Tier 2,43.52,77.56,-34.04,1158.6,0.989,1146.2,0.139,77.08,78.14,35.98,67.81,3.05,3,"Sana verilen projelerin kalitesi, teknik yeterliliğini yansıtmakta. Özellikle makine öğrenimi alanındaki başarıların dikkat çekici. Ancak genel proje kaliten üzerinde biraz daha çalışırsan, kariyer hedeflerine ulaşma yolunda çok daha sağlam adımlar atabilirsin."
STU_005108,2026,Backend Developer,Tier 2,66.78,90.49,-23.71,562.1,2.035,1144.0,0.138,90.3,90.73,89.03,31.57,2.83,0,"Proje kalitesi ve teknik becerileriyle öne çıkan öğrencim, özellikle veri yapıları ve makine öğrenimi konularındaki potansiyeliyle takdir topluyor. Ancak, iletişim ve teknik mülakat yeteneklerini geliştirmesi, kariyerinde daha etkili olmasına zemin hazırlayabilir."
STU_002484,2024,Backend Developer,Tier 2,91.75,64.24,27.51,756.7,1.512,1143.9,0.138,63.85,64.72,62.03,47.13,3.14,0,"Kendi kendine öğrenme isteği ve staj deneyimleri, backend geliştirme kariyerine güçlü bir başlangıç yapması için önemli bir avantaj sağlıyor. Ancak, teknik becerilerinin geliştirilmesi gerektiği açıkça görünüyor. İletişim becerilerindeki ve liderlik potansiyelindeki yüksek skor, onu ekip içinde ilerlemeye teşvik edebilir."
STU_007700,2026,Data Scientist,Tier 4,44.3,67.97,-23.67,560.3,2.035,1140.2,0.138,69.38,66.25,47.4,83.58,3.3,2,"Matematik alanındaki analitik yetenekleri, veri bilimi için son derece önemli. Ancak, daha fazla pratik ve teknik becerilerini geliştirmek adına projelere katılması, uzun vadede kariyerine olumlu katkılar sağlayacaktır."
STU_006139,2026,Data Scientist,Tier 3,34.06,57.7,-23.64,558.8,2.035,1137.2,0.137,56.51,59.15,60.43,54.91,3.25,2,"Matematik alanındaki güçlü altyapın, veri bilimi hedeflerin için faydalı bir temel oluşturuyor. Ancak, staj deneyiminin olmaması, pratik uygulamalarını sınırlıyor. Teknik bilgi birikiminin yanı sıra iletişim becerilerini geliştirmek, takım içinde daha etkin olmanı sağlayabilir."
STU_005795,2026,Data Scientist,Tier 2,88.72,65.36,23.36,545.6,2.035,1110.3,0.134,65.95,64.64,50.06,45.85,3.99,1,"Bu öğrenci, makine öğrenimi konusundaki başarısıyla dikkat çekiyor ve veri bilimi alanında iyi bir yol kat etmiş durumda. Ancak, sosyal ilişkilere ve işbirliği becerilerine daha fazla ağırlık vermesi, onun için daha büyük fırsatlar yaratabilir."
STU_004451,2025,Frontend Developer,Tier 3,59.67,84.14,-24.47,598.6,1.845,1104.1,0.133,85.28,82.73,68.0,83.66,3.09,2,"Öğrencinin problem çözme becerileri oldukça dikkat çekici olup, özellikle verimli algoritmalar geliştirmedeki yetkinliği sayesinde projelerinde başarılı sonuçlar elde etti. Frontend alanındaki tutkusunu ve öğrenme isteğini geliştirmesi, onu kariyer yolculuğunda daha fazla fırsatla buluşturacaktır."
STU_007072,2026,Backend Developer,Tier 3,98.98,75.75,23.23,539.8,2.035,1098.6,0.133,76.4,74.95,74.94,53.16,2.61,0,"Görüşmelerim sırasında bu öğrencinin bilgi birikiminin yanı sıra proaktifliği dikkatimi çekti. Gerçek müşterilerle çalışarak elde ettiği deneyim, projeler konusunda onu daha donanımlı bir hale getirmiş. Ancak, teknik alanlarda daha fazla derinleşmesi onun için önemli bir adım olacaktır."
STU_005992,2024,Cloud Engineer,Tier 2,51.29,78.1,-26.81,718.6,1.512,1086.4,0.131,79.42,76.48,54.17,36.82,3.64,3,"Kariyer hedeflerine yönelik çabaları ve bulut mühendisliği alanındaki bilgisi gözlemlenebilir düzeyde. Ancak, iletişim ve takım çalışması konularında daha fazla gelişime ihtiyacı var."
STU_002811,2025,Cloud Engineer,Tier 1,64.39,88.61,-24.22,586.7,1.845,1082.3,0.131,89.08,88.04,86.17,49.61,3.48,0,"Gözlemlerime göre, özellikle SQL ve proje kalitesi alanında gösterdiği başarılı performans, kararlı bir öğrenme yönelimi sergilediğini gösteriyor. Ancak, teknik mülakat skorunun daha fazla geliştirilmesi gerektiği açıktır, bu da hazırlık sürecinde bir odak noktası olmalıdır."
STU_004338,2025,Cloud Engineer,Tier 2,72.7,48.48,24.22,586.6,1.845,1082.2,0.131,49.08,47.75,32.36,29.92,3.01,3,"Bulut mühendisliği hedefi doğrultusunda öğrenci, bulut altyapısı konularında etkileyici bir ilerleme kaydetmiştir. Ancak genel olarak kodlama ve teknik görüşme becerilerinde daha fazla çalışma yapması beklenmektedir. Portföyündeki projeler, bu alandaki potansiyelini göstermekte; dolayısıyla staj ve gerçek proje deneyimi artırması faydalı olacaktır."
STU_005470,2025,Data Analyst,Tier 1,43.99,68.17,-24.18,584.9,1.845,1078.9,0.13,67.05,69.54,54.09,53.04,2.51,2,"Veri analizi alanında oldukça tutkulu olan bu öğrencim, SQL ve makine öğrenimi konularında etkileyici bir yetenek sergiliyor. Ancak, portföyünü geliştirmek ve daha fazla proje tecrübesi kazanmak, onu gelecekteki kariyer hedeflerine daha yakınlaştıracaktır. İletişim becerileri oldukça güçlü, bu da onun ekip içinde değerli bir üye olmasına yardımcı oluyor."
STU_004501,2022,Backend Developer,Tier 3,47.2,86.8,-39.6,1568.4,0.681,1068.7,0.129,88.32,84.95,87.03,38.0,2.52,0,"Bu öğrenci, backend geliştirme alanında gösterdiği yüksek performansla dikkat çekiyor. Proje çalışmasında sağladığı kalite puanı, potansiyelini ortaya koyuyor ancak iletişim ve takım çalışması becerilerinde gelişim göstermesi gerekiyor."
STU_006176,2025,AI Engineer,Tier 3,45.3,69.33,-24.03,577.6,1.845,1065.5,0.129,70.27,68.18,53.12,37.13,2.72,3,"Öğrencim, projelerinde gösterdiği yaratıcılık ve teknik becerilerle dikkat çekti. Ancak, proje kalitesi konusunda daha fazla odaklanması gerekiyor. Yazılım geliştirme konusundaki yüksek kodlama skoru, potansiyelini yansıtıyor, fakat iletişim becerilerini geliştirerek takım içindeki etkinliğini artırabilir."
STU_002714,2025,AI Engineer,Tier 3,59.37,83.35,-23.98,574.9,1.845,1060.5,0.128,83.42,83.25,62.94,66.29,2.87,2,"Mühendislik disiplininde gösterdiği yaratıcılık, projelerinde ve açık kaynak katkılarında kendini gösteriyor. Yüksek sayıda GitHub deposu ve çeşitli projelerdeki yer alışı, bu öğrencinin sektörde etkili olabileceğini düşündürüyor ancak iletişim ve liderlik alanlarında daha fazla gelişim göstermesi faydalı olacaktır."
STU_004197,2024,Backend Developer,Tier 4,34.16,60.57,-26.41,697.6,1.512,1054.6,0.127,61.8,59.07,39.28,21.25,3.26,0,"Arka uç geliştirme alanındaki tutkunuz ve hackathonlardaki başarınız dikkate değer. Ancak, teknik görüşme sonuçlarınız, mühendislik kariyerinizde sağlam bir temel oluşturmak için geliştirilmesi gereken bir alan olduğunu gösteriyor."
STU_004849,2026,Frontend Developer,Tier 4,93.16,70.47,22.69,515.0,2.035,1048.0,0.127,72.39,68.12,38.29,48.91,2.9,0,"Geliştirme alanındaki güçlü yönleri, özellikle front-end konusundaki yetkinliği, onu hedef rolüne yaklaşmasını sağlıyor. Ancak, proje kalitesini ve teknik mülakat skorunu yükseltmek için daha fazla çaba sarf etmesi faydalı olabilir."
STU_001452,2025,AI Engineer,Tier 1,43.43,67.23,-23.8,566.4,1.845,1044.9,0.126,64.73,70.29,38.18,34.76,3.17,0,"Güçlü problem çözme yetenekleri ve takım çalışmasındaki başarısıyla öne çıkan öğrencinin, iletişim becerilerini geliştirmesi gerektiği görülüyor. Mevcut proje deneyimleri, onu AI Engineer rolüne hazırlamak için iyi bir temel yaratıyor."
STU_004694,2024,Backend Developer,Tier 1,41.88,68.01,-26.13,682.6,1.512,1031.9,0.125,69.75,65.88,50.41,46.85,3.45,2,"Gelişmiş iletişim becerileri ve makine öğrenimi konusundaki ilgisi ile dikkat çeken bu öğrenci, backend geliştirme alanında kendini geliştirmeye devam ediyor. Ancak, proje kalitesini artırmak için daha fazla gerçek uygulama deneyimi edinmesi faydalı olacaktır."
STU_004759,2025,DevOps Engineer,Tier 3,76.69,53.06,23.63,558.4,1.845,1030.1,0.125,52.27,54.02,29.92,16.48,3.69,4,"İki staj ve bir freelance projesine sahip olmak, pratiğini artırmış ve yeteneklerini geliştirmiş. Ancak, teknik mülakat puanı gibi daha zayıf alanları var. Alanda güçlü bir temel oluşturmasına rağmen, proje kalitesi üzerinde daha fazla çalışma yapması faydalı olacaktır."
STU_006813,2023,Frontend Developer,Tier 3,38.48,70.7,-32.22,1037.9,0.989,1026.8,0.124,71.14,70.15,36.75,74.3,3.69,1,"Kodlama becerilerin mükemmel seviyede ve projenle olan iletişim gücün de takdir edilesi. Ancak, takım çalışması ve iletişim alanındaki gelişim alanların, genel profilin için olumlu bir katkı sağlayabilir. Bu dengeyi sağlamak, seni çok yönlü bir geliştirici yapacaktır."
STU_005728,2025,AI Engineer,Tier 1,48.25,71.81,-23.56,555.0,1.845,1023.9,0.124,72.26,71.25,35.94,71.81,3.98,2,"Yüksek akademik başarınız ve staj deneyimlerinizle, AI mühendisi hedefinize ulaşmak için iyi bir konumdasınız. Ancak, proje kaliteniz ve portföyünüzde daha fazla çeşitlilik oluşturmanın faydalı olacağına inanıyorum. Genel olarak, güçlü teknik yeteneklerinizle dikkat çekiyorsunuz."
STU_008253,2023,Data Scientist,Tier 2,92.18,60.03,32.15,1033.4,0.989,1022.4,0.124,58.02,62.5,47.35,47.15,3.83,2,"Veri bilimi ile ilgili projelerdeki deneyimlerin, problemleri çözme konusunda daha fazla pratik yapmanı gerektiriyor. Ancak, staj deneyimin ve portföyündeki projeler seni diğer adaylarla kıyaslandığında öne çıkarıyor."
STU_002216,2025,AI Engineer,Tier 2,69.07,45.56,23.51,552.7,1.845,1019.5,0.123,44.94,46.32,30.35,47.05,3.43,1,"Gözlemlerime göre, projeniz için gösterdiğiniz özveri ve azim dikkat çekici. Ancak teknik becerilerinizdeki bazı eksiklikler, proje kalitenizi ve takım çalışmanızı etkileyebilir. Yine de, sunum becerileriniz ile liderlik potansiyeliniz, sizi gelecekteki fırsatlara hazırlayacak güçlü yönleriniz."
STU_003432,2026,Cloud Engineer,Tier 2,55.35,77.64,-22.29,496.8,2.035,1011.0,0.122,79.42,75.46,46.56,51.9,3.2,0,"Bulut mühendisliği hedefi doğrultusunda, gerçek müşteri projelerinde elde ettiği deneyimler son derece değerli. Problem çözme becerisi ve SQL bilgisi ile projelerdeki karmaşık sorunları başarıyla ele alıyor. Ancak proje kalitesi üzerinde daha fazla odaklanması, çalışma alanını geliştirmek için faydalı olabilir."
STU_000621,2023,DevOps Engineer,Tier 3,93.91,62.08,31.83,1013.3,0.989,1002.5,0.121,63.13,60.79,36.9,58.78,3.68,1,"DevOps alanındaki güçlü bilgi birikiminiz ve stajınız sayesinde pratik deneyim kazandınız. Ancak, proje kalitesini artırma üzerine daha fazla odaklanmanız, kariyer hedeflerinize ulaşmanıza yardımcı olacaktır."
STU_003793,2025,Cybersecurity Analyst,Tier 3,31.92,55.13,-23.21,538.6,1.845,993.6,0.12,53.8,56.76,43.22,27.16,3.32,3,"Olası zorluklara rağmen, siber güvenlik alanındaki ilgin ve makine öğrenimi konusundaki bilgi birikimin gerçekten etkileyici. Ancak, teknik mülakatlarda gösterdiğin performans ve iletişim becerilerin üzerinde daha fazla çalışman gerektiği gözlemleniyor. Bu yönlerini geliştirerek daha sağlam bir kariyer temeli oluşturabilirsin."
STU_001509,2024,Data Scientist,Tier 3,46.78,72.4,-25.62,656.6,1.512,992.6,0.12,71.97,72.93,55.82,34.74,2.74,1,"Yüksek kodlama ve veri analizi becerilerinizle dikkat çekiyorsunuz. Ancak, iletişim ve sunum becerilerinizi güçlendirmeniz gerektiğini gözlemliyorum. Bu alanlardaki gelişimleriniz, kariyer hedeflerinize ulaşmanızda yardımcı olacaktır."
STU_000011,2024,Frontend Developer,Tier 4,32.37,57.95,-25.58,654.5,1.512,989.5,0.12,57.39,58.65,38.87,25.72,2.81,3,"Öğrencinin Frontend geliştirme yetenekleri oldukça güçlü, özellikle yüksek frontend skoru dikkat çekiyor. Ancak, projelerinin kalitesi ve sunum yetenekleri üzerinde çalışması gerektiği gözlemleniyor. İletişim becerilerini geliştirmesi kariyer yolculuğunda önemli bir adım olacaktır."
STU_002932,2023,Frontend Developer,Tier 4,26.62,58.21,-31.59,998.0,0.989,987.4,0.119,58.91,57.36,52.94,75.96,2.64,0,"Frontend geliştirme alanındaki yeteneklerin ve staj deneyimlerin, kariyer hedefin için önemli bir başlangıç noktası sundu. Ancak, kodlama ve problem çözme becerilerin üzerinde daha fazla çalışman gerekebilir; bu alanlarda gelişim sağlarsan gelecekte daha fazla fırsat yakalayabilirsin. Portföyünü daha da geliştirerek, projelerini daha görünür hale getirebilirsin."
STU_004757,2024,Cloud Engineer,Tier 4,83.06,57.51,25.55,653.0,1.512,987.2,0.119,58.45,56.36,32.08,60.22,3.08,0,"Deneyimli bir öğrenci olmasına rağmen, teknik becerilerinde gelişime açık birçok alan mevcut. Proje kalitesi düşük olsa da, azmi ve hackathonlardaki katılımı, onu ilerleyen dönemlerde daha da geliştirebilir."
STU_002220,2024,Data Scientist,Tier 1,84.39,58.96,25.43,646.8,1.512,977.8,0.118,57.37,60.9,55.96,49.45,3.91,1,"Proje sürecinde gösterdiğiniz çaba ve motivasyon takdire şayan. Ancak makine öğrenimi ve veri yapıları gibi temel konulardaki eksiklikler, sizi hedeflediğiniz Data Scientist rolünde zorlayabilir. İletişim yeteneklerinizin gelişimi ise takım çalışması ve liderlik becerilerinizi destekleyecek önemli bir adım olabilir."
STU_000715,2026,Cloud Engineer,Tier 3,93.12,71.23,21.89,479.2,2.035,975.2,0.118,70.17,72.53,52.33,86.66,3.28,3,"Bu öğrenci, teknik görüşme becerileriyle dikkat çekiyor ve güçlü iletişimi sayesinde ekip çalışmalarında faydalı olabilir. Proje kalitesi ve portföy üzerinde daha fazla odaklanması, kariyer hedeflerine ulaşmasında yarar sağlayacaktır."
STU_000684,2024,Data Scientist,Tier 1,45.65,71.04,-25.39,644.4,1.512,974.2,0.118,71.01,71.07,51.25,83.25,3.28,1,"Veri bilimi alanında kariyer hedeflerinizle, temel becerileriniz arasında SQL ve bulut altyapısı konularındaki yetkinliğiniz dikkat çekiyor. Ancak, portföyünüzü geliştirmek ve daha fazla uygulamalı proje gerçekleştirmek için fırsatları değerlendirmelisiniz."
STU_008214,2025,AI Engineer,Tier 3,94.19,71.23,22.96,527.3,1.845,972.7,0.118,70.23,72.44,65.02,24.74,3.64,0,"Yapay zeka mühendisliği hedefleyen bu öğrenci, projeleri ile güçlü bir uygulama deneyimi sundu. Bununla birlikte, teknik görüşme puanlarının daha da geliştirilmesi ve uyum sağlama becerilerinde ilerleme kaydedilmesi kariyerinde belirleyici olabilir."
STU_009437,2025,Software Developer,Tier 2,43.82,66.72,-22.9,524.3,1.845,967.1,0.117,65.31,68.43,42.95,68.7,2.37,0,"Mevcut öğrenim serüveninde, elektrik-elektronik mühendisliği üzerine olan bilgi birikimi ile yazılım geliştirme alanına ilgi gösteriyor. Makine öğrenimi ve backend alanındaki yüksek başarısı, onu potansiyel bir yazılım geliştirici olarak öne çıkarıyor, fakat proje kalitesi konusunda daha fazla deneyime ihtiyaç duyuyor."
STU_007868,2024,Frontend Developer,Tier 4,53.0,78.26,-25.26,638.1,1.512,964.7,0.117,80.03,76.11,79.67,33.53,2.72,3,"Öğrencinin veri yapıları ve makine öğrenimi konularındaki yüksek skoru, güçlü teknik yeteneklerini göstermektedir. Ancak, iletişim ve takım çalışması gibi alanlarda daha fazla destek alması, profesyonel yaşamında daha etkili olmasına yardımcı olacaktır."
STU_001624,2022,Frontend Developer,Tier 2,100.0,62.45,37.55,1409.7,0.681,960.5,0.116,62.43,62.48,39.74,37.41,3.85,2,"Frontend geliştirme üzerine olan ilgin ve proje deneyimin, seni bu alanda oldukça yetenekli kılıyor. Ancak, portfolyo ve proje kalitesi konusunda daha fazla çaba harcaman gerektiğini belirtmek isterim. GitHub üzerinde aktif kalmak, hem becerilerini geliştirecek hem de kendini daha iyi ifade edebilmen için fırsatlar sunacaktır."
STU_006415,2026,Software Developer,Tier 4,36.62,58.34,-21.72,471.6,2.035,959.8,0.116,58.19,58.52,17.63,20.69,2.93,2,"Yazılım geliştirme konusundaki becerileri ve makine öğrenimi alanındaki potansiyeli oldukça etkileyici. Ancak, proje kalitesi ve teknik mülakat skorlarındaki düşüklükler, kendi yetkinliklerini daha iyi ifade edebilmesi için üzerinde çalışması gereken alanlar olduğunu gösteriyor."
STU_002508,2025,AI Engineer,Tier 3,67.85,45.05,22.8,519.7,1.845,958.8,0.116,41.79,49.04,26.16,33.31,2.93,2,"AI mühendisliği hedefin doğrultusunda, temel beceriler konusunda daha fazla gelişime ihtiyaç duyduğun bir gerçek. Çalışmalarında karşılaştığın zorluklardan, iletişim becerilerinle birlikte olumlu şekilde yararlanabiliyorsun. Takım çalışmasındaki güçlü yanlarını daha fazla projede aktif kılarak, teknik becerilerini geliştirmeye yönelmelisin."
STU_007167,2026,Data Scientist,Tier 2,52.39,74.07,-21.68,469.9,2.035,956.3,0.116,73.17,75.16,33.7,58.02,3.15,1,"Bu öğrencinin veri bilimi alanındaki ilgisi ve özverisi oldukça dikkat çekici. Özellikle SQL ve problem çözme yetenekleri ile portföyünü zenginleştirirken, açık kaynak projelerine olan katkıları ve GitHub üzerindeki aktifliği çok etkileyici. Ancak, iletişim ve takım çalışması becerilerini güçlendirmeye yönelik çalışmalara ihtiyaç duyuyor."
STU_007595,2025,Backend Developer,Tier 2,40.2,62.95,-22.75,517.6,1.845,954.8,0.115,63.33,62.48,63.41,51.39,2.36,0,"Yönetim bilgi sistemleri arka planı ile dikkat çekiyor, fakat teknik becerilerini artırmaya ihtiyacı var. Liderlik yönü güçlü ancak teknik bilgi seviyesini ve proje kalitesini artırmada ek çaba göstermesi gerektiği gözlemleniyor."
STU_002441,2024,Cybersecurity Analyst,Tier 4,54.82,79.95,-25.13,631.3,1.512,954.4,0.115,79.97,79.92,47.51,51.21,2.45,1,"Proje çalışmalarında gösterdiği potansiyel gerçekten dikkat çekici. Kodlama ve problem çözme becerilerindeki yüksek performansı, siber güvenlik alanındaki hedeflerine ulaşması için güçlü bir temel oluşturuyor. Ancak, proje kalitesi üzerindeki gelişim alanlarına dikkat ederek, daha etkili bir portföy oluşturmasını tavsiye ederim."
STU_000085,2025,Backend Developer,Tier 1,78.96,56.36,22.6,510.6,1.845,941.9,0.114,59.1,53.02,53.63,38.61,3.98,0,"Yüksek not ortalamasına sahip bu öğrenci, backend geliştirme alanında gelişmeye açıktır. Hackathon deneyimleri, problem çözme ve teknik becerilerini artırması için önemli fırsatlar sunmaktadır. İletişim ve takım çalışması alanlarında daha fazla deneyime ihtiyaç duyduğu gözlemlenmiştir."
